FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
50_5_Permute_NoSlowdown.jfr,50,5,Permute,NoSlowdown,"Permute.permute",99.91403216860787,"Permute.benchmark",0.06655574043261231,"Benchmark.innerBenchmarkLoop",0.005546311702717693,"java.lang.StringLatin1.getChars",0.0027731558513588465,"jdk.jfr.internal.periodic.PeriodicEvents.doPeriodic",0.0027731558513588465
100_3_Queens_Slowdown.jfr,100,3,Queens,Slowdown,"Queens.placeQueen",98.63002434050392,"Queens.queens",1.333793829353332,"Benchmark.innerBenchmarkLoop",0.014801657785671996,"Queens.benchmark",0.004933885928557332,"java.lang.invoke.LambdaForm.methodType",0.001644628642852444
100_4_CD_Slowdown.jfr,100,4,CD,Slowdown,"cd.RedBlackTree.treeInsert",20.562086854656513,"cd.CollisionDetector.recurse",17.8060413354531,"cd.Vector2D.compareTo",17.0906200317965,"cd.RedBlackTree.put",12.179943100995732,"cd.RedBlackTree.findNode",7.4010543050790725
150_5_Json_Slowdown.jfr,150,5,Json,Slowdown,"json.JsonPureStringParser.read",24.231237032267295,"json.JsonPureStringParser.readStringInternal",14.068827359233026,"json.JsonPureStringParser.isWhiteSpace",14.060241825856764,"json.JsonPureStringParser.isDigit",6.87271946769693,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.594905916863419
50_1_Havlak_Slowdown.jfr,50,1,Havlak,Slowdown,"som.Vector.hasSome",35.057555754840415,"som.Vector.forEach",13.420120256979462,"som.Vector.append",11.47219241116714,"havlak.SimpleLoop.setParent",7.2808397406683225,"havlak.HavlakLoopFinder.findLoops",5.601211390599961
150_2_Havlak_Slowdown.jfr,150,2,Havlak,Slowdown,"som.Vector.hasSome",31.31186344980347,"som.Vector.forEach",17.158244478707466,"som.Vector.append",13.042628504419206,"havlak.HavlakLoopFinder.findLoops",7.2218723533627225,"havlak.SimpleLoop.setParent",6.357575625963648
100_10_List_Slowdown.jfr,100,10,List,Slowdown,"List.isShorterThan",81.44909966999124,"List.tail",18.204972784992254,"List.makeList",0.274905252588334,"List.benchmark",0.034898885072461104,"List$Element.length",0.020816878815152238
150_1_Permute_NoSlowdown.jfr,150,1,Permute,NoSlowdown,"Permute.permute",99.90592662276576,"Permute.benchmark",0.05810414476232638,"Benchmark.innerBenchmarkLoop",0.0055337280726025125,"java.lang.invoke.LambdaForm$MH+0x00007f892400e400.1559122513.invoke",0.0027668640363012562,"java.nio.Buffer.<init>",0.0027668640363012562
150_4_Sieve_NoSlowdown.jfr,150,4,Sieve,NoSlowdown,"Sieve.sieve",99.9665835232901,"Benchmark.innerBenchmarkLoop",0.010741010371042236,"sun.nio.cs.StreamEncoder.implWrite",0.003580336790347412,"Sieve.benchmark",0.0023868911935649413,"java.lang.String.getBytes",0.0011934455967824707
150_9_Havlak_NoSlowdown.jfr,150,9,Havlak,NoSlowdown,"som.Vector.hasSome",31.330380669395076,"som.Vector.forEach",14.37125077086954,"som.Vector.append",11.874194090934573,"havlak.SimpleLoop.setParent",6.6973145708359025,"havlak.HavlakLoopFinder$2.apply",5.653417054437405
100_4_Richards_NoSlowdown.jfr,100,4,Richards,NoSlowdown,"richards.Scheduler.schedule",22.19642705472665,"richards.TaskControlBlock.runTask",18.445117635401036,"richards.TaskState.isTaskHoldingOrWaiting",13.940715155290055,"richards.Scheduler$HandlerProcessFunction.apply",13.29803799439427,"richards.Scheduler$DeviceProcessFunction.apply",8.739843152798619
50_6_List_Slowdown.jfr,50,6,List,Slowdown,"List.isShorterThan",80.38950042337002,"List.tail",19.149227853715576,"List.makeList",0.3814362324099835,"List.benchmark",0.04596588847223902,"List$Element.length",0.020160477400104834
50_7_Queens_Slowdown.jfr,50,7,Queens,Slowdown,"Queens.placeQueen",98.01139988940406,"Queens.queens",1.935428984644179,"Benchmark.innerBenchmarkLoop",0.014887915266493685,"Queens.benchmark",0.006380535114211579,"java.io.BufferedWriter.newLine",0.004253690076141053
100_2_Towers_NoSlowdown.jfr,100,2,Towers,NoSlowdown,"Towers.moveDisks",88.74379105912514,"Towers.moveTopDisk",11.035891684024996,"Towers.benchmark",0.1902739945521551,"Towers.pushDisk",0.00400576830636116,"Benchmark.innerBenchmarkLoop",0.00400576830636116
100_6_CD_NoSlowdown.jfr,100,6,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",19.22810697430519,"cd.Vector2D.compareTo",18.022024121657054,"cd.CollisionDetector.recurse",17.239643418982695,"cd.RedBlackTree.put",11.607760880964866,"cd.RedBlackTree.findNode",6.607236497115889
50_6_CD_Slowdown.jfr,50,6,CD,Slowdown,"cd.RedBlackTree.treeInsert",21.866925064599485,"cd.Vector2D.compareTo",17.756431861588585,"cd.CollisionDetector.recurse",17.576676777890125,"cd.RedBlackTree.put",11.86523986068981,"cd.RedBlackTree.findNode",7.678912481743625
150_3_Sieve_NoSlowdown.jfr,150,3,Sieve,NoSlowdown,"Sieve.sieve",99.95028997514498,"Benchmark.innerBenchmarkLoop",0.01893715232571902,"Sieve.benchmark",0.008285004142502071,"java.lang.StringConcatHelper.mix",0.0023671440407148775,"java.io.OutputStreamWriter.flushBuffer",0.0011835720203574387
150_9_NBody_Slowdown.jfr,150,9,NBody,Slowdown,"nbody.Body.setVZ",85.53400923717525,"NBody.innerBenchmarkLoop",11.503394143407546,"nbody.Body.setZ",2.86208849501049,"nbody.NBodySystem.advance",0.09173360560931057,"java.lang.StringConcatHelper.mix",0.0015953670540749664
150_3_Permute_NoSlowdown.jfr,150,3,Permute,NoSlowdown,"Permute.permute",99.93049183974198,"Permute.benchmark",0.05004587538577029,"Benchmark.innerBenchmarkLoop",0.005560652820641143,"java.lang.Thread.run",0.0027803264103205714,"java.lang.StringConcatHelper.mix",0.0027803264103205714
100_1_DeltaBlue_Slowdown.jfr,100,1,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",66.43243243243244,"deltablue.Plan.execute",9.774211711711711,"deltablue.EqualityConstraint.execute",6.81981981981982,"som.Vector.forEach",3.0135135135135136,"deltablue.ScaleConstraint.execute",1.4234234234234233
150_2_CD_Slowdown.jfr,150,2,CD,Slowdown,"cd.RedBlackTree.treeInsert",21.77163868680398,"cd.CollisionDetector.recurse",17.949820536897438,"cd.Vector2D.compareTo",17.60493545471299,"cd.RedBlackTree.put",13.289922861580855,"cd.RedBlackTree.findNode",7.881457819589122
